contractor_id,contractor_type,license_number,business_name,status_bucket
11525,Commercial,,,LE
26203,Commercial,,,LE
26343,Commercial,,,LE
11875,Commercial,,,LE
19694,Commercial,,,LE
23104,Commercial,,,LE
11526,Commercial,,,LE
19491,Commercial,,,LE
11528,Commercial,,,LE
34328,Residential,,,LE
11530,Commercial,,,LE
11531,Commercial,,,LE
22876,Commercial,,,LE
34329,Residential,,,LE
44935,Residential,,,LE
11532,Commercial,,,LE
42941,Residential,,,LE
42321,Residential,,,LE
35196,Residential,,,LE
21904,Commercial,,,LE
11534,Commercial,,,LE
11535,Commercial,,,LE
18939,Commercial,,,LE
34330,Residential,,,LE
34331,Residential,,,LE
11537,Commercial,,,LE
21195,Commercial,,,LE
41177,Residential,,,LE
34332,Residential,,,LE
18940,Commercial,,,LE
38978,Residential,,,LE
34333,Residential,,,LE
11539,Commercial,,,LE
34335,Residential,,,LE
11540,Commercial,,,LE
20057,Commercial,,,LE
34336,Residential,,,LE
26006,Commercial,,,LE
34337,Residential,,,LE
20614,Commercial,,,LE
43439,Residential,,,LE
51773,Residential,,,LE
34338,Residential,,,LE
41777,Residential,,,LE
22398,Commercial,,,LE
26357,Commercial,,,LE
21461,Commercial,,,LE
24526,Commercial,,,LE
24906,Commercial,,,LE
32559,Commercial,,,LE
19893,Commercial,,,LE
23658,Commercial,,,LE
11542,Commercial,,,LE
11543,Commercial,,,LE
32873,Commercial,,,LE
11544,Commercial,,,LE
28560,Commercial,,,LE
34339,Residential,,,LE
34340,Residential,,,LE
11546,Commercial,,,LE
28416,Commercial,,,LE
11547,Commercial,,,LE
47375,Residential,,,LE
41262,Residential,,,LE
33066,Commercial,,,LE
22055,Commercial,,,LE
25277,Commercial,,,LE
49906,Residential,,,LE
11549,Commercial,,,LE
24914,Commercial,,,LE
11550,Commercial,,,LE
34342,Residential,,,LE
34343,Residential,,,LE
34344,Residential,,,LE
11551,Commercial,,,LE
11552,Commercial,,,LE
11553,Commercial,,,LE
34345,Residential,,,LE
11554,Commercial,,,LE
21252,Commercial,,,LE
34346,Residential,,,LE
34323,Commercial,,,LE
23631,Commercial,,,LE
25306,Commercial,,,LE
11555,Commercial,,,LE
11557,Commercial,,,LE
22812,Commercial,,,LE
34347,Residential,,,LE
11559,Commercial,,,LE
11560,Commercial,,,LE
52152,Residential,,,LE
28930,Commercial,,,LE
11562,Commercial,,,LE
26558,Commercial,,,LE
11563,Commercial,,,LE
11564,Commercial,,,LE
11565,Commercial,,,LE
11566,Commercial,,,LE
34349,Residential,,,LE
41180,Residential,,,LE
34350,Residential,,,LE
11568,Commercial,,,LE
22539,Commercial,,,LE
11569,Commercial,,,LE
11570,Commercial,,,LE
34353,Residential,,,LE
11571,Commercial,,,LE
11572,Commercial,,,LE
11573,Commercial,,,LE
42509,Residential,,,LE
11574,Commercial,,,LE
34354,Residential,,,LE
44835,Residential,,,LE
34355,Residential,,,LE
19697,Commercial,,,LE
34356,Residential,,,LE
11582,Commercial,,,LE
34357,Residential,,,LE
11668,Commercial,,,LE
11575,Commercial,,,LE
11576,Commercial,,,LE
34479,Residential,,,LE
11585,Commercial,,,LE
19898,Commercial,,,LE
11697,Commercial,,,LE
11586,Commercial,,,LE
11769,Commercial,,,LE
22059,Commercial,,,LE
26657,Commercial,,,LE
34358,Residential,,,LE
11581,Commercial,,,LE
34619,Residential,,,LE
51379,Residential,,,LE
34360,Residential,,,LE
11837,Commercial,,,LE
52119,Residential,,,LE
22912,Commercial,,,LE
11893,Commercial,,,LE
11903,Commercial,,,LE
18917,Commercial,,,LE
11907,Commercial,,,LE
11589,Commercial,,,LE
11590,Commercial,,,LE
20506,Commercial,,,LE
24793,Commercial,,,LE
34361,Residential,,,LE
23177,Commercial,,,LE
11577,Commercial,,,LE
51450,Residential,,,LE
11578,Commercial,,,LE
11579,Commercial,,,LE
19483,Commercial,,,LE
18743,Commercial,,,LE
34362,Residential,,,LE
35145,Residential,,,LE
36140,Residential,,,LE
37008,Residential,,,LE
39772,Residential,,,LE
23271,Commercial,,,LE
11584,Commercial,,,LE
11670,Commercial,,,LE
34136,Commercial,,,LE
10307,Commercial,,,LE
12837,Commercial,,,LE
19314,Commercial,,,LE
9431,Commercial,,,LE
11587,Commercial,,,LE
11890,Commercial,,,LE
20488,Commercial,,,LE
11829,Commercial,,,LE
9618,Commercial,,,LE
21489,Commercial,,,LE
34446,Residential,,,LE
30170,Commercial,,,LE
34364,Residential,,,LE
34365,Residential,,,LE
11591,Commercial,,,LE
11592,Commercial,,,LE
20074,Commercial,,,LE
34366,Residential,,,LE
34367,Residential,,,LE
34368,Residential,,,LE
34369,Residential,,,LE
11594,Commercial,,,LE
11595,Commercial,,,LE
34374,Residential,,,LE
34375,Residential,,,LE
33240,Commercial,,,LE
11598,Commercial,,,LE
34067,Residential,,,LE
16805,Commercial,,,LE
11600,Commercial,,,LE
25057,Commercial,,,LE
43713,Residential,,,LE
51092,Residential,,,LE
11602,Commercial,,,LE
18941,Commercial,,,LE
37531,Residential,,,LE
34377,Residential,,,LE
11604,Commercial,,,LE
44873,Residential,,,LE
41684,Residential,,,LE
11605,Commercial,,,LE
11606,Commercial,,,LE
11607,Commercial,,,LE
51702,Residential,,,LE
21674,Commercial,,,LE
11608,Commercial,,,LE
34379,Residential,,,LE
11610,Commercial,,,LE
11611,Commercial,,,LE
50846,Residential,,,LE
39306,Residential,,,LE
20114,Commercial,,,LE
50044,Residential,,,LE
11612,Commercial,,,LE
43192,Residential,,,LE
11613,Commercial,,,LE
41181,Residential,,,LE
20252,Commercial,,,LE
25274,Commercial,,,LE
11614,Commercial,,,LE
11615,Commercial,,,LE
34382,Residential,,,LE
41336,Residential,,,LE
42737,Residential,,,LE
11616,Commercial,,,LE
34384,Residential,,,LE
34386,Residential,,,LE
11618,Commercial,,,LE
52986,Residential,,,LE
11620,Commercial,,,LE
34387,Residential,,,LE
11621,Commercial,,,LE
50919,Residential,,,LE
23050,Commercial,,,LE
28781,Commercial,,,LE
39588,Residential,,,LE
39587,Residential,,,LE
44122,Residential,,,LE
43616,Residential,,,LE
48987,Residential,,,LE
24032,Commercial,,,LE
34388,Residential,,,LE
11623,Commercial,,,LE
27922,Commercial,,,LE
34389,Residential,,,LE
34390,Residential,,,LE
34391,Residential,,,LE
34392,Residential,,,LE
34393,Residential,,,LE
22765,Commercial,,,LE
21540,Commercial,,,LE
54142,Residential,,,LE
11624,Commercial,,,LE
34394,Residential,,,LE
42966,Residential,,,LE
22865,Commercial,,,LE
41801,Residential,,,LE
11625,Commercial,,,LE
19896,Commercial,,,LE
11626,Commercial,,,LE
11627,Commercial,,,LE
11629,Commercial,,,LE
26798,Commercial,,,LE
24520,Commercial,,,LE
34395,Residential,,,LE
20690,Commercial,,,LE
34396,Residential,,,LE
20348,Commercial,,,LE
11631,Commercial,,,LE
22928,Commercial,,,LE
13854,Commercial,,,LE
50950,Residential,,,LE
34397,Residential,,,LE
50189,Residential,,,LE
11632,Commercial,,,LE
11633,Commercial,,,LE
34398,Residential,,,LE
11634,Commercial,,,LE
9440,Commercial,,,LE
52488,Residential,,,LE
44913,Residential,,,LE
23665,Commercial,,,LE
52592,Residential,,,LE
28143,Commercial,,,LE
48986,Residential,,,LE
40380,Residential,,,LE
42731,Residential,,,LE
19315,Commercial,,,LE
34497,Residential,,,LE
43690,Residential,,,LE
51236,Residential,,,LE
12829,Commercial,,,LE
37757,Residential,,,LE
23309,Commercial,,,LE
41960,Residential,,,LE
25203,Commercial,,,LE
43701,Residential,,,LE
52958,Residential,,,LE
43247,Residential,,,LE
41829,Residential,,,LE
37818,Residential,,,LE
24168,Commercial,,,LE
11637,Commercial,,,LE
37928,Residential,,,LE
15333,Commercial,,,LE
51105,Residential,,,LE
38600,Residential,,,LE
29957,Commercial,,,LE
43246,Residential,,,LE
26474,Commercial,,,LE
42571,Residential,,,LE
51550,Residential,,,LE
47437,Residential,,,LE
40727,Residential,,,LE
20262,Commercial,,,LE
34399,Residential,,,LE
34400,Residential,,,LE
11639,Commercial,,,LE
34401,Residential,,,LE
11640,Commercial,,,LE
42869,Residential,,,LE
34408,Residential,,,LE
34403,Residential,,,LE
34404,Residential,,,LE
13717,Commercial,,,LE
34405,Residential,,,LE
34406,Residential,,,LE
34407,Residential,,,LE
34409,Residential,,,LE
31334,Commercial,,,LE
11643,Commercial,,,LE
34412,Residential,,,LE
34413,Residential,,,LE
11642,Commercial,,,LE
11644,Commercial,,,LE
34414,Residential,,,LE
34415,Residential,,,LE
34416,Residential,,,LE
11646,Commercial,,,LE
11647,Commercial,,,LE
34417,Residential,,,LE
11648,Commercial,,,LE
11652,Commercial,,,LE
34463,Residential,,,LE
42106,Residential,,,LE
34432,Residential,,,LE
11654,Commercial,,,LE
30938,Commercial,,,LE
34418,Residential,,,LE
11655,Commercial,,,LE
48252,Residential,,,LE
34419,Residential,,,LE
41452,Residential,,,LE
34420,Residential,,,LE
34421,Residential,,,LE
34422,Residential,,,LE
34423,Residential,,,LE
41756,Residential,,,LE
41685,Residential,,,LE
11657,Commercial,,,LE
34427,Residential,,,LE
41460,Residential,,,LE
34429,Residential,,,LE
34430,Residential,,,LE
11658,Commercial,,,LE
34431,Residential,,,LE
34433,Residential,,,LE
34434,Residential,,,LE
42962,Residential,,,LE
34435,Residential,,,LE
34437,Residential,,,LE
34438,Residential,,,LE
34439,Residential,,,LE
34440,Residential,,,LE
11659,Commercial,,,LE
34441,Residential,,,LE
34442,Residential,,,LE
34443,Residential,,,LE
41344,Residential,,,LE
11660,Commercial,,,LE
34447,Residential,,,LE
34448,Residential,,,LE
34449,Residential,,,LE
34451,Residential,,,LE
34452,Residential,,,LE
34450,Residential,,,LE
34453,Residential,,,LE
34454,Residential,,,LE
34455,Residential,,,LE
34458,Residential,,,LE
34459,Residential,,,LE
41540,Residential,,,LE
34461,Residential,,,LE
42107,Residential,,,LE
34464,Residential,,,LE
34465,Residential,,,LE
34466,Residential,,,LE
11661,Commercial,,,LE
22810,Commercial,,,LE
34467,Residential,,,LE
31882,Commercial,,,LE
11664,Commercial,,,LE
34468,Residential,,,LE
30033,Commercial,,,LE
11665,Commercial,,,LE
34470,Residential,,,LE
11666,Commercial,,,LE
34471,Residential,,,LE
34472,Residential,,,LE
34473,Residential,,,LE
34474,Residential,,,LE
34475,Residential,,,LE
34476,Residential,,,LE
34477,Residential,,,LE
41342,Residential,,,LE
12306,Commercial,,,LE
26828,Commercial,,,LE
34478,Residential,,,LE
20939,Commercial,,,LE
30782,Commercial,,,LE
20984,Commercial,,,LE
20273,Commercial,,,LE
26015,Commercial,,,LE
34480,Residential,,,LE
11671,Commercial,,,LE
11672,Commercial,,,LE
23091,Commercial,,,LE
34481,Residential,,,LE
39799,Residential,,,LE
11675,Commercial,,,LE
43859,Residential,,,LE
11676,Commercial,,,LE
49099,Residential,,,LE
11678,Commercial,,,LE
18943,Commercial,,,LE
19139,Commercial,,,LE
23623,Commercial,,,LE
34482,Residential,,,LE
34484,Residential,,,LE
28236,Commercial,,,LE
23314,Commercial,,,LE
11679,Commercial,,,LE
34486,Residential,,,LE
34487,Residential,,,LE
34488,Residential,,,LE
11680,Commercial,,,LE
11681,Commercial,,,LE
19254,Commercial,,,LE
34489,Residential,,,LE
42592,Residential,,,LE
34491,Residential,,,LE
42187,Residential,,,LE
34492,Residential,,,LE
34493,Residential,,,LE
34494,Residential,,,LE
11682,Commercial,,,LE
41436,Residential,,,LE
41543,Residential,,,LE
11683,Commercial,,,LE
11684,Commercial,,,LE
32360,Commercial,,,LE
42811,Residential,,,LE
21309,Commercial,,,LE
34495,Residential,,,LE
34496,Residential,,,LE
34498,Residential,,,LE
34499,Residential,,,LE
20319,Commercial,,,LE
41392,Residential,,,LE
34500,Residential,,,LE
11688,Commercial,,,LE
11689,Commercial,,,LE
28256,Commercial,,,LE
11690,Commercial,,,LE
34501,Residential,,,LE
41689,Residential,,,LE
11692,Commercial,,,LE
34502,Residential,,,LE
11693,Commercial,,,LE
20556,Commercial,,,LE
48661,Residential,,,LE
44240,Residential,,,LE
23215,Commercial,,,LE
11694,Commercial,,,LE
11695,Commercial,,,LE
25276,Commercial,,,LE
34503,Residential,,,LE
41182,Residential,,,LE
19316,Commercial,,,LE
25686,Commercial,,,LE
34504,Residential,,,LE
32022,Commercial,,,LE
19899,Commercial,,,LE
25399,Commercial,,,LE
24369,Commercial,,,LE
34505,Residential,,,LE
42262,Residential,,,LE
31367,Commercial,,,LE
49206,Residential,,,LE
34506,Residential,,,LE
34507,Residential,,,LE
11700,Commercial,,,LE
34508,Residential,,,LE
34509,Residential,,,LE
11701,Commercial,,,LE
19140,Commercial,,,LE
19446,Commercial,,,LE
11703,Commercial,,,LE
9350,Commercial,,,LE
34510,Residential,,,LE
11705,Commercial,,,LE
30537,Commercial,,,LE
11706,Commercial,,,LE
48256,Residential,,,LE
11707,Commercial,,,LE
34511,Residential,,,LE
11708,Commercial,,,LE
19492,Commercial,,,LE
34512,Residential,,,LE
42916,Residential,,,LE
41655,Residential,,,LE
25717,Commercial,,,LE
32599,Commercial,,,LE
19141,Commercial,,,LE
18944,Commercial,,,LE
19700,Commercial,,,LE
11711,Commercial,,,LE
26219,Commercial,,,LE
20618,Commercial,,,LE
21372,Commercial,,,LE
21942,Commercial,,,LE
11713,Commercial,,,LE
34513,Residential,,,LE
24095,Commercial,,,LE
34514,Residential,,,LE
11715,Commercial,,,LE
34515,Residential,,,LE
11717,Commercial,,,LE
22179,Commercial,,,LE
42619,Residential,,,LE
11718,Commercial,,,LE
11719,Commercial,,,LE
22718,Commercial,,,LE
26568,Commercial,,,LE
34516,Residential,,,LE
11721,Commercial,,,LE
21138,Commercial,,,LE
24240,Commercial,,,LE
22636,Commercial,,,LE
11723,Commercial,,,LE
47416,Residential,,,LE
41349,Residential,,,LE
11724,Commercial,,,LE
11725,Commercial,,,LE
11726,Commercial,,,LE
11727,Commercial,,,LE
34517,Residential,,,LE
11729,Commercial,,,LE
11730,Commercial,,,LE
11731,Commercial,,,LE
11732,Commercial,,,LE
34518,Residential,,,LE
34519,Residential,,,LE
34520,Residential,,,LE
34522,Residential,,,LE
11735,Commercial,,,LE
19086,Commercial,,,LE
42670,Residential,,,LE
34523,Residential,,,LE
41603,Residential,,,LE
11737,Commercial,,,LE
34524,Residential,,,LE
42366,Residential,,,LE
11738,Commercial,,,LE
42602,Residential,,,LE
42644,Residential,,,LE
52646,Residential,,,LE
48544,Residential,,,LE
38911,Residential,,,LE
50577,Residential,,,LE
47263,Residential,,,LE
34528,Residential,,,LE
34529,Residential,,,LE
24067,Commercial,,,LE
34531,Residential,,,LE
20459,Commercial,,,LE
43651,Residential,,,LE
42230,Residential,,,LE
42440,Residential,,,LE
23589,Commercial,,,LE
25825,Commercial,,,LE
11741,Commercial,,,LE
34532,Residential,,,LE
11742,Commercial,,,LE
11743,Commercial,,,LE
34533,Residential,,,LE
11744,Commercial,,,LE
19839,Commercial,,,LE
41802,Residential,,,LE
41478,Residential,,,LE
34534,Residential,,,LE
26468,Commercial,,,LE
11745,Commercial,,,LE
11746,Commercial,,,LE
52279,Residential,,,LE
11747,Commercial,,,LE
22142,Commercial,,,LE
28171,Commercial,,,LE
34535,Residential,,,LE
42508,Residential,,,LE
42738,Residential,,,LE
34536,Residential,,,LE
11749,Commercial,,,LE
11750,Commercial,,,LE
34537,Residential,,,LE
32267,Commercial,,,LE
50196,Residential,,,LE
11754,Commercial,,,LE
21712,Commercial,,,LE
11751,Commercial,,,LE
19493,Commercial,,,LE
20411,Commercial,,,LE
37260,Residential,,,LE
47142,Residential,,,LE
34538,Residential,,,LE
22966,Commercial,,,LE
34539,Residential,,,LE
34540,Residential,,,LE
34541,Residential,,,LE
20802,Commercial,,,LE
34542,Residential,,,LE
40779,Residential,,,LE
11755,Commercial,,,LE
11757,Commercial,,,LE
34543,Residential,,,LE
21443,Commercial,,,LE
34545,Residential,,,LE
34547,Residential,,,LE
48249,Residential,,,LE
49062,Residential,,,LE
11759,Commercial,,,LE
18603,Commercial,,,LE
34548,Residential,,,LE
34549,Residential,,,LE
34550,Residential,,,LE
34551,Residential,,,LE
11761,Commercial,,,LE
11762,Commercial,,,LE
11763,Commercial,,,LE
11764,Commercial,,,LE
34552,Residential,,,LE
34553,Residential,,,LE
23449,Commercial,,,LE
11765,Commercial,,,LE
33294,Commercial,,,LE
22102,Commercial,,,LE
34554,Residential,,,LE
51697,Residential,,,LE
34556,Residential,,,LE
21538,Commercial,,,LE
20825,Commercial,,,LE
19136,Commercial,,,LE
26565,Commercial,,,LE
23661,Commercial,,,LE
34558,Residential,,,LE
19317,Commercial,,,LE
50466,Residential,,,LE
34560,Residential,,,LE
34561,Residential,,,LE
52635,Residential,,,LE
34562,Residential,,,LE
19318,Commercial,,,LE
34563,Residential,,,LE
22081,Commercial,,,LE
12284,Commercial,,,LE
34564,Residential,,,LE
48942,Residential,,,LE
18760,Commercial,,,LE
19253,Commercial,,,LE
44124,Residential,,,LE
31343,Commercial,,,LE
20619,Commercial,,,LE
11772,Commercial,,,LE
48643,Residential,,,LE
11774,Commercial,,,LE
43900,Residential,,,LE
11775,Commercial,,,LE
19280,Commercial,,,LE
11777,Commercial,,,LE
34566,Residential,,,LE
11778,Commercial,,,LE
11779,Commercial,,,LE
11780,Commercial,,,LE
34567,Residential,,,LE
11782,Commercial,,,LE
22927,Commercial,,,LE
11783,Commercial,,,LE
31526,Commercial,,,LE
33570,Commercial,,,LE
11785,Commercial,,,LE
39236,Residential,,,LE
34569,Residential,,,LE
34570,Residential,,,LE
11787,Commercial,,,LE
47084,Residential,,,LE
34571,Residential,,,LE
11789,Commercial,,,LE
34574,Residential,,,LE
34575,Residential,,,LE
34576,Residential,,,LE
42275,Residential,,,LE
34577,Residential,,,LE
43032,Residential,,,LE
34578,Residential,,,LE
11791,Commercial,,,LE
18945,Commercial,,,LE
34580,Residential,,,LE
34581,Residential,,,LE
11792,Commercial,,,LE
11793,Commercial,,,LE
19143,Commercial,,,LE
47469,Residential,,,LE
32123,Commercial,,,LE
22647,Commercial,,,LE
24554,Commercial,,,LE
11794,Commercial,,,LE
34583,Residential,,,LE
34584,Residential,,,LE
34585,Residential,,,LE
11795,Commercial,,,LE
11796,Commercial,,,LE
11797,Commercial,,,LE
34586,Residential,,,LE
34587,Residential,,,LE
11798,Commercial,,,LE
19701,Commercial,,,LE
18761,Commercial,,,LE
11799,Commercial,,,LE
11800,Commercial,,,LE
34590,Residential,,,LE
34591,Residential,,,LE
34592,Residential,,,LE
34593,Residential,,,LE
34565,Residential,,,LE
11802,Commercial,,,LE
26758,Commercial,,,LE
34594,Residential,,,LE
11803,Commercial,,,LE
41322,Residential,,,LE
34595,Residential,,,LE
11804,Commercial,,,LE
20970,Commercial,,,LE
51754,Residential,,,LE
34596,Residential,,,LE
19671,Commercial,,,LE
11805,Commercial,,,LE
11806,Commercial,,,LE
34597,Residential,,,LE
34598,Residential,,,LE
30227,Commercial,,,LE
20274,Commercial,,,LE
22794,Commercial,,,LE
34599,Residential,,,LE
34600,Residential,,,LE
34601,Residential,,,LE
25929,Commercial,,,LE
34603,Residential,,,LE
34604,Residential,,,LE
20826,Commercial,,,LE
34605,Residential,,,LE
34606,Residential,,,LE
11807,Commercial,,,LE
18946,Commercial,,,LE
41350,Residential,,,LE
34608,Residential,,,LE
44098,Residential,,,LE
34609,Residential,,,LE
11808,Commercial,,,LE
20416,Commercial,,,LE
33809,Commercial,,,LE
11809,Commercial,,,LE
21210,Commercial,,,LE
11810,Commercial,,,LE
42246,Residential,,,LE
35084,Commercial,,,LE
34611,Residential,,,LE
11811,Commercial,,,LE
11812,Commercial,,,LE
29996,Commercial,,,LE
11813,Commercial,,,LE
30115,Commercial,,,LE
25035,Commercial,,,LE
11814,Commercial,,,LE
24137,Commercial,,,LE
44229,Residential,,,LE
11815,Commercial,,,LE
32493,Commercial,,,LE
19843,Commercial,,,LE
34612,Residential,,,LE
20352,Commercial,,,LE
28422,Commercial,,,LE
34613,Residential,,,LE
11816,Commercial,,,LE
34614,Residential,,,LE
11817,Commercial,,,LE
11818,Commercial,,,LE
11819,Commercial,,,LE
11820,Commercial,,,LE
11821,Commercial,,,LE
11822,Commercial,,,LE
11823,Commercial,,,LE
11824,Commercial,,,LE
26282,Commercial,,,LE
11827,Commercial,,,LE
11830,Commercial,,,LE
11832,Commercial,,,LE
34615,Residential,,,LE
42593,Residential,,,LE
11835,Commercial,,,LE
34617,Residential,,,LE
41184,Residential,,,LE
11836,Commercial,,,LE
41803,Residential,,,LE
34618,Residential,,,LE
32192,Commercial,,,LE
34359,Residential,,,LE
34620,Residential,,,LE
20184,Commercial,,,LE
34621,Residential,,,LE
25290,Commercial,,,LE
34622,Residential,,,LE
34623,Residential,,,LE
21797,Commercial,,,LE
22908,Commercial,,,LE
34624,Residential,,,LE
34625,Residential,,,LE
34626,Residential,,,LE
11839,Commercial,,,LE
34627,Residential,,,LE
42474,Residential,,,LE
53183,Residential,,,LE
34628,Residential,,,LE
14858,Commercial,,,LE
11841,Commercial,,,LE
34630,Residential,,,LE
29023,Commercial,,,LE
11842,Commercial,,,LE
48397,Residential,,,LE
34631,Residential,,,LE
41804,Residential,,,LE
24008,Commercial,,,LE
23358,Commercial,,,LE
34632,Residential,,,LE
34633,Residential,,,LE
34634,Residential,,,LE
19702,Commercial,,,LE
34635,Residential,,,LE
11844,Commercial,,,LE
11845,Commercial,,,LE
11846,Commercial,,,LE
24437,Commercial,,,LE
11847,Commercial,,,LE
11848,Commercial,,,LE
14261,Commercial,,,LE
11849,Commercial,,,LE
32340,Commercial,,,LE
37950,Residential,,,LE
51535,Residential,,,LE
20272,Commercial,,,LE
51484,Residential,,,LE
20075,Commercial,,,LE
11850,Commercial,,,LE
34637,Residential,,,LE
34638,Residential,,,LE
11853,Commercial,,,LE
52004,Residential,,,LE
34068,Residential,,,LE
20407,Commercial,,,LE
39391,Residential,,,LE
40253,Residential,,,LE
41190,Residential,,,LE
11855,Commercial,,,LE
42027,Residential,,,LE
34639,Residential,,,LE
41876,Residential,,,LE
34640,Residential,,,LE
41581,Residential,,,LE
43161,Residential,,,LE
35595,Residential,,,LE
11856,Commercial,,,LE
34641,Residential,,,LE
53441,Residential,,,LE
